domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
medical,rw-anxiety-f,medical|rw-anxiety-f|000204,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» kidsline – advice & counselling support up to years; pm to pm weekdays.,www.mentalwealth.nz www.auntydee.co.nz
medical,rw-anxiety-f,medical|rw-anxiety-f|000205,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,( kidsline),www.sparx.org.nz
medical,rw-anxiety-f,medical|rw-anxiety-f|000206,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na taba ni veiqaravi e rawa ni o veitaratara kina,culturally based tools to
medical,rw-anxiety-f,medical|rw-anxiety-f|000207,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"a one stop-shop to support for when life sux,",support for young people
medical,rw-anxiety-f,medical|rw-anxiety-f|000208,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,young people to feel good aunty dee can help you,support pacific young
medical,rw-anxiety-f,medical|rw-anxiety-f|000209,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e-therapy for young people who are,experiencing depression
medical,rw-anxiety-f,medical|rw-anxiety-f|000210,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,and stay connected. solve your problems.,people to unleash their a step-by-step approach for working
medical,rw-anxiety-f,medical|rw-anxiety-f|000211,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"feeling down, worried or stressed.",or anxiety.
medical,rw-anxiety-f,medical|rw-anxiety-f|000212,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,www.mentalwealth.nz www.auntydee.co.nz,full potential. through depression. www.depression.
medical,rw-anxiety-f,medical|rw-anxiety-f|000213,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,www.sparx.org.nz,www.thelowdown.co.nz
medical,rw-anxiety-f,medical|rw-anxiety-f|000214,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,culturally based tools to,www.atumai.nz org.nz/get-better/the-journal
medical,rw-anxiety-f,medical|rw-anxiety-f|000215,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,support for young people,learn mindfulness to develop better info and resources for queer and
medical,rw-anxiety-f,medical|rw-anxiety-f|000216,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,support pacific young,wellbeing. www.smilingmind.com.au gender diverse youth. www.ry.org.nz www.justathought.co.nz
medical,rw-anxiety-f,medical|rw-anxiety-f|000217,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,experiencing depression,"published in july by le va, auckland, new zealand."
medical,rw-anxiety-f,medical|rw-anxiety-f|000218,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,people to unleash their a step-by-step approach for working,© . pacific inc limited.
medical,rw-anxiety-f,medical|rw-anxiety-f|000219,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,or anxiety.,isbn: ---- (pdf)
medical,rw-anxiety-f,medical|rw-anxiety-f|000220,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,full potential. through depression. www.depression.,recommended citation: le va (). navigating through the waves of emotion: anxiety. auckland. new zealand.
medical,rw-anxiety-f,medical|rw-anxiety-f|000221,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,www.thelowdown.co.nz,factsheets are for general information only. they should not be a substitute for medical or health advice. while every effort is taken to ensure the
medical,rw-anxiety-f,medical|rw-anxiety-f|000222,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,www.atumai.nz org.nz/get-better/the-journal,"information is accurate & up to date, le va gives no warranties that this information is correct, current, or suitable for any purpose. we disclaim all"
medical,rw-anxiety-f,medical|rw-anxiety-f|000223,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,learn mindfulness to develop better info and resources for queer and,"responsibility and liability for any direct or indirect loss, damage, cost or expense whatsoever in the use of or reliance upon this information."
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000002,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,screening clinic services,o cei me na gole ki na screening
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000003,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,the ministry of health and medical services is targeting covid- testing for,clinic kevaka e laurai vei koya
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000004,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,individuals in high risk groups. this is to identify and treat those at risk of severe,na ivakatakilakila ni covid-?
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000005,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,illness from covid- and to prevent further hospitalisations and deaths.,- o ira e sivia na na nodra yabaki ni bula
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000006,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"if you, or someone you are caring for has mild covid – symptoms (cough,","- se tauvi mate ni suka, se mate ni uto, se mate ni ivi, se dau cegu oca"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000007,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"runny nose, nasal congestion, sneezing, fatigue, headache, aches and pains,",- se kunekune se bukete tiko
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000008,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"sore throat, fever, diarrhoea, red eyes, loss of taste or smell)",o ira qo e dodonu me ra gole se ra kau ki na screening clinic e na kena gauna totolo sara
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000009,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,and,ni ra vakila se laurai vei ira na ivakatakilakila ni covid-.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000010,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,- over years of age,"na ivakatakilakila ni covid- e oka kina na vuvu, savu ni ucu, bi ni ucu, surusuru, wawale,"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000011,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"- or have existing illness such as diabetes, heart disease, kidney disease,","momosi na yago se mosi ni ulu, mosi ni tilotilo, katakata, coka, wadadamu na mata, sega"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000012,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"asthma, are obese",ni vakila na ikanakana ni kakana se boica rawa e dua na ka.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000013,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,- or are pregnant,"kevaka sa vakadeitaki mai na screening clinic ni ko tauvi covid-, ko ni sa na qaravi sara"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000014,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"please visit a screening clinic and get tested. if you test positive, then we will","vakavuniwai. na totolo ga ni nomuni laurai e na screening clinic, na tolotolo ni nomuni"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000015,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,ensure you are provided immediate care by our health teams.,vukei. kevaka sa bibi na ivau ni mate e na taudaku ni gauna e dola kina na screening clinic
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000016,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,note: if you experience mild symptoms and do not fall into any of the groups,ni gole sara vakatotolo ki na health centre se vale ni bula voleka taudua.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000017,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"above, you do not need to be tested. most people infected with covid- will","ia, kevaka e lailai na nomu yabaki ni bula na , o sega ni tauvi mate ni suka, se mate ni"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000018,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,have mild symptoms and will fully recover at home with no medical intervention,"uto, se mate ni ivi, se dau cegu oca, o sega ni kunekune se bukete; ka o vakila se lauri vei"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000019,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,necessary. please immediately isolate yourselves from others including your,"iko na ivakatakilakila ni covid- ko ni sa kerei mo tiko ga e vale, ka vakayawaki iko mai"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000020,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,family members and monitor your symptoms. should you begin to experience,vei ira na nomu lewe ni matavuvale.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000021,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"severe covid- symptoms, go immediately to one of our dedicated health","e levu e ra tauvi covid- e ra rawa ni qaravi ga ivale. ia, kevaka o vakila ni leka nomu"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000022,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,facilities.,"icegu, loaloa na tebe ni gusumu kei na taukuku ni ligamu gole sara vakatotolo ki na health"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000023,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"for symptomatic workers who need official leave from work, they are",centre se vale ni bula voleka taudua.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000024,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,recommended to attend the nearest screening clinic to be checked and,o ira na tamata cakacaka ka tauvi covid- e rawa mo ni taura na nomuni
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000025,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,obtain a medical certificate for days of self-isolation at home.,ivola ni tauvimate (se sick sheet) mai na health centre voleka taudua.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000026,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,symptomatic workers can also obtain a medical certificate for the,e ra solia tale ga na i vola ni na siga ni “self-isolation i vale” na
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000027,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,en,fj,en->fj,"days self-isolation at home, from participating general practitioners (gps).",vuniwai se private doctor e sa lavaka na matanitu mo ni laurai kina.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000002,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,o cei me na gole ki na screening,screening clinic services
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000003,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,clinic kevaka e laurai vei koya,the ministry of health and medical services is targeting covid- testing for
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000004,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,na ivakatakilakila ni covid-?,individuals in high risk groups. this is to identify and treat those at risk of severe
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000005,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,- o ira e sivia na na nodra yabaki ni bula,illness from covid- and to prevent further hospitalisations and deaths.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000006,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"- se tauvi mate ni suka, se mate ni uto, se mate ni ivi, se dau cegu oca","if you, or someone you are caring for has mild covid – symptoms (cough,"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000007,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,- se kunekune se bukete tiko,"runny nose, nasal congestion, sneezing, fatigue, headache, aches and pains,"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000008,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,o ira qo e dodonu me ra gole se ra kau ki na screening clinic e na kena gauna totolo sara,"sore throat, fever, diarrhoea, red eyes, loss of taste or smell)"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000009,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,ni ra vakila se laurai vei ira na ivakatakilakila ni covid-.,and
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000010,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"na ivakatakilakila ni covid- e oka kina na vuvu, savu ni ucu, bi ni ucu, surusuru, wawale,",- over years of age
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000011,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"momosi na yago se mosi ni ulu, mosi ni tilotilo, katakata, coka, wadadamu na mata, sega","- or have existing illness such as diabetes, heart disease, kidney disease,"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000012,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,ni vakila na ikanakana ni kakana se boica rawa e dua na ka.,"asthma, are obese"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000013,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"kevaka sa vakadeitaki mai na screening clinic ni ko tauvi covid-, ko ni sa na qaravi sara",- or are pregnant
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000014,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"vakavuniwai. na totolo ga ni nomuni laurai e na screening clinic, na tolotolo ni nomuni","please visit a screening clinic and get tested. if you test positive, then we will"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000015,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,vukei. kevaka sa bibi na ivau ni mate e na taudaku ni gauna e dola kina na screening clinic,ensure you are provided immediate care by our health teams.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000016,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,ni gole sara vakatotolo ki na health centre se vale ni bula voleka taudua.,note: if you experience mild symptoms and do not fall into any of the groups
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000017,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"ia, kevaka e lailai na nomu yabaki ni bula na , o sega ni tauvi mate ni suka, se mate ni","above, you do not need to be tested. most people infected with covid- will"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000018,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"uto, se mate ni ivi, se dau cegu oca, o sega ni kunekune se bukete; ka o vakila se lauri vei",have mild symptoms and will fully recover at home with no medical intervention
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000019,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"iko na ivakatakilakila ni covid- ko ni sa kerei mo tiko ga e vale, ka vakayawaki iko mai",necessary. please immediately isolate yourselves from others including your
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000020,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,vei ira na nomu lewe ni matavuvale.,family members and monitor your symptoms. should you begin to experience
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000021,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"e levu e ra tauvi covid- e ra rawa ni qaravi ga ivale. ia, kevaka o vakila ni leka nomu","severe covid- symptoms, go immediately to one of our dedicated health"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000022,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,"icegu, loaloa na tebe ni gusumu kei na taukuku ni ligamu gole sara vakatotolo ki na health",facilities.
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000023,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,centre se vale ni bula voleka taudua.,"for symptomatic workers who need official leave from work, they are"
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000024,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,o ira na tamata cakacaka ka tauvi covid- e rawa mo ni taura na nomuni,recommended to attend the nearest screening clinic to be checked and
medical,screening-clinic-a2-poster,medical|screening-clinic-a2-poster|000025,Screening-Clinic-A2-Poster-English.txt||Screening-Clinic-A2-Poster-iTaukei.txt,fj,en,fj->en,ivola ni tauvimate (se sick sheet) mai na health centre voleka taudua.,obtain a medical certificate for days of self-isolation at home.
