domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,fj_to_en,mood,is engendered. foreigners’ initial impressions of the taste are usually negative. serving,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,conditions,"are not at all sanitary but fortunately, yaqona is an antiseptic, so the same cup may be used",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,concentration,"and relative amounts of some six major lactones. the kavalactone content depends on the variety of yaqona, the location of the plantation, and whether or not it is sun-dried (which reduces the concentration considerably). normal concentration of kavalactone might vary between six percent and fourteen percent. a maximum in fij i might reach fifteen to twenty percent, which is quite rare.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,preferably,"five years, before the whole plant is harvested. main cultivars are either dark-skinned",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona,"(yaqona loa), or lighter-coloured skin yaqona (yaqona vula). the lighter coloured type takes",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,longer,to mature (at least years) but may be kept in a growing state as long as years or more. it,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,makes,"a smoother beverage, though the types and different cultivars are not distinguished in the market-place, or in traditional ceremony. specific varieties include kasa leka, dokobana (and either",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,may,"be yaqona loa or yaqona vula), qila (green skin, thick stem, short internodes), yalu, honolulu (bright green stems). no distinction as to variety is made in retail sales, and few if any differences are",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,visible,in the sun-dried product. in very formal presentations for a high chief the whole yaqona bush will be presented.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,words,as he sets down his gift. (sa dua na taga lala . . this is but an empty bag . . .). sailors and,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,especially,"divers may offer a libation to the shark god dakuwaqa, pouring a cup into the sea, before",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,they,"themselves will drink. that will protect them from sharks, as long as they have avoided recent",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,sexual,"intercourse. yaqona is served at virtually all fijian rites of passage, birth, marriage, death. it",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,has been,"a part of almost all formal or official meetings and has been served in most offices, much as",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,morning tea was,"part of the british ritual. today , some of the christian denominations forbid the use",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,essential,"ceremonial when presenting oneself (isevusevu ceremony), in being introduced to village elders.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona,"is not supposed to be drunk by a person alone, and once it is mixed (lose), that quantity",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,should,"be consumed completely. though now a popular drink, yaqona was formerly mainly the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,privilege of chiefs and priests,"and men as elders of the village. its use in formal ceremony, reinforcing",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,wooden,tanoa serving bowl that was unknown before about . highlanders had no use for such,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,protocol,"or severe social distinctions. they mixed their yaqona in a leaf-covered hole in the ground, knelt down, and sucked it up, lapped it up much as a dog drinks from a puddle, this being called burau.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona,to his devil. this is a faustian concept. his disadvantage is that he must keep up serving,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona to the demon,and misfortune will befall him if he ever forgets. such practices are believed to be quite current. some special words and phrases relate to yaqona:,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na isevusevu,root presented to host by a visitor to his host as a way of formal introduction.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na lose yaqona,the mixing of the yaqona (or) one who mixes the yaqona.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na tu yaqona,"the formal serving of the yaqona (or) the one who serves the cup of yaqona to the chief or honoured guest. rabe, rabeta to drink the next cup following the more important person, as a supportive gesture.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na ibili ni mua,"last round of serving, “one for the road”.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na,"bulu yava round of yaqona served after departure of guest, when last comments and memories will be discussed. memories may then be set aside. ititoko, last cup before a person quits the session of yaqona drinking, lit. a walking stick.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqoyaqona,"n. a common weed, macropiper aduncum (piper timothianum and p. vitiense), piperaceae,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,which,"resembles yaqona in appearance. its main use perhap s is for making improvised iqilai,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,improvised pieces of,shrub branch used as a hook for restraining clumps of grass with one hand while,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,cutting,"with a knife in the other hand, or used as a hook to pull down fruit-tree branches, to pick the fruit. yaqoyaqona is said to be the form of yaqona used as a beverage by the gremlins (veli) of the bush. syn. onolulu. (west) qonaqona.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yara,"(or) yaro (eng.) n. harrow, as used in farming, usually hauled by a steer, but some powered by diesel engine. siviyara v ., n. to plough, an introduced concept. yara-taka v. to haul, drag behind oneself. by extension, modernly, language teachers use the word yara",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,to indicate,"a vowel or syllable that is drawn out in pronounciation, like the “o” in the word for cloud.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,sa yara na,"“o ”. they sometimes indicate this by placing a macron above the vowel. idiom: yara benu ceremonial clapping when a chief has finished his meal. lit., haul away the refuse. (benu garbage, refuse).",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakayarayara,"v. to keep on delaying, deferring, to prolong.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyarabale,"n. dry dock, place where a boat can be hauled out (yara). formerly referred to a low-lying",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,stretch,"of land, place where a boat might be hauled across the land to reach the opposite sea. both vanua levu and kadavu have such places.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyaragi,"n. weapon. tagane vakaiyaragi armed man. na biu yaragi the laying down of arms, the disarmament. originally, this word referred only to indigenous weapons such as the club or spear. yaraneke n., v. to cheat, as at playing cards, such as in the card game tarabu (“trump”). such cheating is commonly done, considered playful and clever. caught, the cheater will usually laugh. syn. eraneke.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yarayara,. here and there. kacivaka yarayara yani vei ira call out here and there to them. me tevu,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yarayara,ena veico spread it out on the grass. e dau kele yarayara na motoka. the cars park here,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,and there,(wherever they can). moce yarayara to sleep in various different places. yarayara . to continue doing something. tagi yarayara to keep on crying. vosa yarayara to keep on talking. talanoa yarayara to yarn on and on.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyarayara,(lau) n. small mat made specially for new born baby.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaro,"n. sp. of endemic tree, mainly premna protrusa (formerly p. taitensis), verbenaceae, valued for",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,durability,"of the timber, often used for house-posts, one of the best timbers for that purpose. creamcoloured to yellow flowers, corollas to mm in length, clusters of small (to cm) -seeded globose",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,black,"fruit, a drupe. yaro is also p. serratifolia, a similar coastal species, very resticted in distribution,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,often,"near mangrove areas; its corollas are much smaller, only to mm in length. dried heartwood",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,may,"scent body oil in the lowlands. (there was no body oil in the highlands of viti levu.) syn. (lau) waro. yasa . v. to move about silently, usually secretly, with ulterior purpose (theft, violence, evesdropping). yasa . n., adj . person who remains away from his village. after a long absence, returning even for a brief",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,visit,"requires bringing of gift goods: kerosene, cloth , food. this costly custom keeps many fijians from restoring close contact with their village when they have been long absent.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yasa,ni at the side of. e dua na vu ni niu e tiko ena yasa ni vale. there is a coconut palm beside the house.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yasa-na,"n. side (physical location), part or section. ena yasana kadua on the other side. e na veiyasa i viti in all parts of fij i. ena yasana vakara on the western side (of viti levu island). tu e yasana to stand aside, stand to one side.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yasana,"n. province. fij i has fourteen provinces, aside from rotuma. ena yasana o namosi. in namosi province.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yasayasa,n. region. yasayasa vakara western region.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaseyase,n. lightning. na lidi ni yaseyase the lightning strike.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yasi,"n. sandalwood, santalum yasi, santalaceae, endemic in the central south seas, vanuatu , fiji and tonga. greatly valued in the orient, which led to an influx of u.s. trading ship s for only ten years in",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,nature gardens,"at wainadoi, some km west of suva. it is not easy to propagate because the young",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,plant requires certain fungi,"and becomes a parasite on the roots of nearby trees. (commercially, lemon",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,trees,are often used.) fijians had never cultivated it and they never used it in body oil before contact,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,inconspicuous,"florescence in the axils of leaves, tiny white florets turning pink, then rich red at maturity. fruit round and small, . cm diam., green turning purple to black, with sweet pulp, seen",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,mostly,around august but exist throughout the year. wood of the living tree has little of its fragrant,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,scent,"that develops when it is dried. the tree grows to more than twenty feet, with a trunk up to six",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,inches,"in diameter, the bark distinctively grey. quite another, unrelated species of forest tree is also called yasi, from some similarities. to distinguish this other species, the term used is yasi ni veikau",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,forest,"""sandalwood"", or yasiyasi. see below. this counterfeit sandalwood sometimes raises false hopes for windfall money.",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yasiyasi,"n. a forest tree, syzygium spp., myrtaceae, with extremely durable, springy, tough hardwood,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
