domain,subdomain,source_id,book,chapter,verse,source_lang,target_lang,direction,source_text,target_text
bible,genesis,bible|genesis|045|001,genesis,45,1,en,fj,en->fj,"then joseph could not refrain himself before all them that stood by him; and he cried, cause every man to go out from me. and there stood no man with him, while joseph made himself known unto his brethren.","sa sega ni rawa ni vosoti koya tiko o joseva e matadra sa tu vata kei koya, ka sa kaci yani, ""mera lako kece i tuba na tamata mai vei au! "" sa sega e tu vata kei koya ni sa tukuni koya tiko vei ira na tacina."
bible,genesis,bible|genesis|045|002,genesis,45,2,en,fj,en->fj,and he wept aloud: and the egyptians and the house of pharaoh heard.,"sa tagi vakadomoi levu o koya, o ira na ijipita kei ira na vuvale nei fero, era sa rogoca."
bible,genesis,bible|genesis|045|003,genesis,45,3,en,fj,en->fj,"and joseph said unto his brethren, i am joseph; doth my father yet live? and his brethren could not answer him; for they were troubled at his presence.","sa tukuna o joseva vei ira na tacina, ""o au o joseva, e se bula tiko o tamaqu? "" era sa sega ni sauma rawa na tacina, ni ra sa kidacala e matana."
bible,genesis,bible|genesis|045|004,genesis,45,4,en,fj,en->fj,"and joseph said unto his brethren, come near to me, i pray you. and they came near. and he said, i am joseph your brother, whom ye sold into egypt.","sa tukuna o joseva vei ira na tacina, ""dou toso voleka mai vei au. "" sa qai tukuna tale, ""o au o joseva na tacimudou, o koya dou a volitaka mai ki ijipita."
bible,genesis,bible|genesis|045|005,genesis,45,5,en,fj,en->fj,"now therefore be not grieved, nor angry with yourselves, that ye sold me hither: for god did send me before you to preserve life.","""dou kua ni rarawa se cudruvi kemudou kina ni dou volitaki au mai ki ke; na kalou sa talai au mai e liu vei kemudou, me maroroi kina na bula."
bible,genesis,bible|genesis|045|006,genesis,45,6,en,fj,en->fj,"for these two years hath the famine been in the land: and yet there are five years, in the which there shall neither be earing nor harvest.","""ena rua na yabaki oqo sa sega kina na kakana ena vanua, ka sa tiko tale oqo e lima na yabaki ena sega kina na cukicuki se na tatamusuki."
bible,genesis,bible|genesis|045|007,genesis,45,7,en,fj,en->fj,"and god sent me before you to preserve you a posterity in the earth, and to save your lives by a great deliverance.","""na kalou sa talai mai liu vei kemudou me maroroi na sautu ena vuravura, ka me vakabulai kemudou ena veisereki levu."
bible,genesis,bible|genesis|045|008,genesis,45,8,en,fj,en->fj,"so now it was not you that sent me hither, but god: and he hath made me a father to pharaoh, and lord of all his house, and a ruler throughout all the land of egypt.","""ia, oqo sa sega ni oi kemudou sa talai au mai, na kalou ga, o koya sa cakava me'u tama vei fero, ka turaga ena nona vale taucoko ka lewa ena vanua taucoko o ijipita."
bible,genesis,bible|genesis|045|009,genesis,45,9,en,fj,en->fj,"haste ye, and go up to my father, and say unto him, thus saith thy son joseph, god hath made me lord of all egypt: come down unto me, tarry not:","""dou totolo ka lako cake vei tamaqu ka tukuna vua, 'sa tukuna vaka oqo o joseva na luvemu: ""na kalou sa cakava me'u turaga levu duadua e ijipita taucoko, lako sobu mai vakatotolo “kua ni wawa tale."
bible,genesis,bible|genesis|045|010,genesis,45,10,en,fj,en->fj,"and thou shalt dwell in the land of goshen, and thou shalt be near unto me, thou, and thy children, and thy children's children, and thy flocks, and thy herds, and all that thou hast:","""dou na mai tiko ena vanua o koseni, dou na mai tiko volekati au, o kemudou kei ira na luvemudou kei ira na luvena na luvemudou, na nomudou manumanu kei na ka kecega sa nomudou."
bible,genesis,bible|genesis|045|011,genesis,45,11,en,fj,en->fj,"and there will i nourish thee; for yet there are five years of famine; lest thou, and thy household, and all that thou hast, come to poverty.","""mai kea au na vakarautaka vei kemudou, de o ni na qai dravudravua o kemuni kei na nomuni vuvale kece, ni se vo tiko oqo e lima na yabaki ni dausiga. ""'"
bible,genesis,bible|genesis|045|012,genesis,45,12,en,fj,en->fj,"and, behold, your eyes see, and the eyes of my brother benjamin, that it is my mouth that speaketh unto you.","""mo dou kila, na matamudou kei na matai penijamini na taciqu, sa raica na gusuqu ni sa vosa tiko."
bible,genesis,bible|genesis|045|013,genesis,45,13,en,fj,en->fj,"and ye shall tell my father of all my glory in egypt, and of all that ye have seen; and ye shall haste and bring down my father hither.","""dou tukuna vei tamaqu na noqu cecere e ijipita kei na veika kecega dou sa raica; mo dou vakatotolo kina ka kauta sobu mai na tamaqu e ke. """
bible,genesis,bible|genesis|045|014,genesis,45,14,en,fj,en->fj,"and he fell upon his brother benjamin's neck, and wept; and benjamin wept upon his neck.",rau sa veimokomokoti kei penijamini na tacina ka veitagicaki.
bible,genesis,bible|genesis|045|015,genesis,45,15,en,fj,en->fj,"moreover he kissed all his brethren, and wept upon them: and after that his brethren talked with him.","sa reguci iratou kece na tacina ka veitagici, ni sa oti o ya, era sa veivosaki."
bible,genesis,bible|genesis|045|016,genesis,45,16,en,fj,en->fj,"and the fame thereof was heard in pharaoh's house, saying, joseph's brethren are come: and it pleased pharaoh well, and his servants.","nai rogorogo ni veika oqo sa yaco sara ki na loma ni vale nei fero ka vaka: ""o ira na taci joseva, era sa lako mai. "" sa taleitaka o fero kei ira na nona tamata na ka oqo."
bible,genesis,bible|genesis|045|017,genesis,45,17,en,fj,en->fj,"and pharaoh said unto joseph, say unto thy brethren, this do ye; lade your beasts, and go, get you unto the land of canaan;","sa tukuna o fero vei joseva, ""tukuna vei ira na tacimu, 'dou vakatawana nai lakolako, ka lako ki kenani."
bible,genesis,bible|genesis|045|018,genesis,45,18,en,fj,en->fj,"and take your father and your households, and come unto me: and i will give you the good of the land of egypt, and ye shall eat the fat of the land.","'dou kauti tamamudou mai kei na nomudou vuvale ka lako mai vei au; au na soli vei kemuni na tikina vinaka duadua ena vanua o ijipita, o ni na kania na uro ni vanua."
bible,genesis,bible|genesis|045|019,genesis,45,19,en,fj,en->fj,"now thou art commanded, this do ye; take you wagons out of the land of egypt for your little ones, and for your wives, and bring your father, and come.",'o ni sa vakaroti mo ni cakava oqo o mo ni kauta na qiqi vakavale me ra kau mai kina na gone kei tinadra ka mo ni kauti tamamuni talega mai.
bible,genesis,bible|genesis|045|020,genesis,45,20,en,fj,en->fj,also regard not your stuff; for the good of all the land of egypt is yours.,"'mo ni kua ni leqataka na veika e nomuni, baleta, ni na soli vei kemuni na vanua vinaka duadua e ijipita me nomuni. '"""
bible,genesis,bible|genesis|045|021,genesis,45,21,en,fj,en->fj,"and the children of israel did so: and joseph gave them wagons, according to the commandment of pharaoh, and gave them provision for the way.","o ira na luvei isireli era sa cakava oqo, me vaka sa tukuni vei ira, sa soli vei ira na qiqi vakavale me vaka nai vakaro i fero, sa soli talega vei ira na i vaqa ni lakolako."
bible,genesis,bible|genesis|045|022,genesis,45,22,en,fj,en->fj,"to all of them he gave each man changes of raiment; but to benjamin he gave three hundred pieces of silver, and five changes of raiment.","sa solia vei ira kece, vei ira vakayadua na veisau ni nodra i sulu; vei penijamini ga sa solia kina e tolu na drau na tiki ni siliva kei na lima nai sulu ni veisau."
bible,genesis,bible|genesis|045|023,genesis,45,23,en,fj,en->fj,"and to his father he sent after this manner; ten asses laden with the good things of egypt, and ten she asses laden with corn and bread and meat for his father by the way.","sa vakauta vei tamana na veika oqo, e tina na asa sa vakavodoki kina na veika vivinaka e ijipita, e tini na asa yalewa sa vakavodoki kina na sila, na madrai, kei na veikakana ni lakolako mai."
bible,genesis,bible|genesis|045|024,genesis,45,24,en,fj,en->fj,"so he sent his brethren away, and they departed: and he said unto them, see that ye fall not out by the way.","sa vakatalai ira yani na tacina, ka era sa lako yani, ka sa tukuna vei ira, ""dou raica me kua na leqa ena sala. """
bible,genesis,bible|genesis|045|025,genesis,45,25,en,fj,en->fj,"and they went up out of egypt, and came into the land of canaan unto jacob their father,",era sa lako cake tani yani mai ijipita ka lako mai kina vanua o kenani vei jekope na tamadra.
bible,genesis,bible|genesis|045|026,genesis,45,26,en,fj,en->fj,"and told him, saying, joseph is yet alive, and he is governor over all the land of egypt. and jacob's heart fainted, for he believed them not.","era sa tukuna vua, ""o joseva e se bula tiko, e sa lewa tiko ena vanua taucoko o ijipita. "" sa kidacala o jekope baleta ni sa sega ni vakabauti ira."
bible,genesis,bible|genesis|045|027,genesis,45,27,en,fj,en->fj,"and they told him all the words of joseph, which he had said unto them: and when he saw the wagons which joseph had sent to carry him, the spirit of jacob their father revived:","ia, ni ra sa tukuna vua na vosa kece i joseva, ka sa raica talega na qiqi vakavale sa soli mai me mai vodo kina, sa vakabulabulataki tale na yaloi jekope na tamadra."
bible,genesis,bible|genesis|045|028,genesis,45,28,en,fj,en->fj,"and israel said, it is enough; joseph my son is yet alive: i will go and see him before i die.","sa qai tukuna o isireli, ""sa rauta, e se bula tiko o joseva na luvequ. au na lako ka raici koya ni bera ni'u mate. """
bible,genesis,bible|genesis|046|001,genesis,46,1,en,fj,en->fj,"and israel took his journey with all that he had, and came to beersheba, and offered sacrifices unto the god of his father isaac.",sa kauta o isireli na nona veika kece ena nona i lakolako ka sa lako mai ki perisepa ka vakacabora nai soro vua na kalou i aisake na tamana.
bible,genesis,bible|genesis|046|002,genesis,46,2,en,fj,en->fj,"and god spake unto israel in the visions of the night, and said, jacob, jacob. and he said, here am i.","na kalou sa qai vosa vei isireli ena raivotu ena bogi ka tukuna: ""jekope, jekope, "" sa sauma mai o jekope, ""sai au oqo. """
bible,genesis,bible|genesis|046|003,genesis,46,3,en,fj,en->fj,"and he said, i am god, the god of thy father: fear not to go down into egypt; for i will there make of thee a great nation:","sa tukuna mai, ""oi au na kalou, na kalou i tamamu, kua ni rere ni lako sobu i ijipita, au na vakayacora mo matanitu levu mai kea."
bible,genesis,bible|genesis|046|004,genesis,46,4,en,fj,en->fj,i will go down with thee into egypt; and i will also surely bring thee up again: and joseph shall put his hand upon thine eyes.,"""au na lako sobu vata kei iko ki ijipita, au na kauti iko lesu tale mai vakaidina. o joseva ena biuta na ligana e mataqu. """
bible,genesis,bible|genesis|046|005,genesis,46,5,en,fj,en->fj,"and jacob rose up from beersheba: and the sons of israel carried jacob their father, and their little ones, and their wives, in the wagons which pharaoh had sent to carry him.","sa tucake o jekope mai perisepa, o ira na luvei isireli era sa kauti jekope, ira na nodra lalai, kei ira na watidra ena qiqi vakavale ea solia mai o fero me ra mai vodo kina."
bible,genesis,bible|genesis|046|006,genesis,46,6,en,fj,en->fj,"and they took their cattle, and their goods, which they had gotten in the land of canaan, and came into egypt, jacob, and all his seed with him:","era sa kauta na nodra manumanu kei na nodra i yaya, era sa rawata ena vanua o kenani, ka lako sobu ki ijipita, o jekope kei ira kecega na nona kawa."
bible,genesis,bible|genesis|046|007,genesis,46,7,en,fj,en->fj,"his sons, and his sons' sons with him, his daughters, and his sons' daughters, and all his seed brought he with him into egypt.","o ira na luvena tagane kei na luvedra tagane na luvena, na luvedra yalewa kei na luvedra yalewa na luvena tagane, kei ira kece na nona kawa, sa kauti ira kece ki ijipita."
bible,genesis,bible|genesis|046|008,genesis,46,8,en,fj,en->fj,"and these are the names of the children of israel, which came into egypt, jacob and his sons: reuben, jacob's firstborn.","sai ira oqo na yacadra na luvei isireli, jekope kei na luvena tagane, o ira sa lako sobu ki ijipita. o rupeni na ulumatua nei jekope."
bible,genesis,bible|genesis|046|009,genesis,46,9,en,fj,en->fj,"and the sons of reuben; hanoch, and phallu, and hezron, and carmi.","o ira na luvei rupeni tagane, o anoki, o palu, o esironi kei kami."
bible,genesis,bible|genesis|046|010,genesis,46,10,en,fj,en->fj,"and the sons of simeon; jemuel, and jamin, and ohad, and jachin, and zohar, and shaul the son of a canaanitish woman.","o ira na luvei simione tagane: o jemueli, o jamini, o qada, o jakini, o soara, o saula na luveni dua na yalewa ni kenani."
bible,genesis,bible|genesis|046|011,genesis,46,11,en,fj,en->fj,"and the sons of levi; gershon, kohath, and merari.","o ira na luvei livai tagane: o kerisoni, o koata, kei merari."
bible,genesis,bible|genesis|046|012,genesis,46,12,en,fj,en->fj,"and the sons of judah; er, and onan, and shelah, and pharez, and zerah: but er and onan died in the land of canaan. and the sons of pharez were hezron and hamul.","o ira na luvei juta tagane: o eri, o onani, o sela, o veresi, kei sera. (o eri kei onani e rau sa mate ena vanua o kenani). na luvei veresi o esironi kei amulu."
bible,genesis,bible|genesis|046|013,genesis,46,13,en,fj,en->fj,"and the sons of issachar; tola, and phuvah, and job, and shimron.","o ira na luvei isakari tagane: o tola, o pura, o jope, o simironi."
bible,genesis,bible|genesis|046|014,genesis,46,14,en,fj,en->fj,"and the sons of zebulun; sered, and elon, and jahleel.","o ira na luvei sevuloni tagane: o sareti, o eloni, kei jaelieli."
