domain,direction,source_id,source_text,target_text,semantic_cosine,semantic_flag_low
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008026,ivolavolai,(anglicism) n. writing.,0.39095715,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008027,veivolavolai,"(anglicism) n. correspondence, letter-writing.",0.29199135,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008028,ivolasiga,n . planet venus (“morning star”). this has been the name of a fijian-language weekly newspaper. no other planets are commonly known by name by fijians today.,0.03541735,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008029,ivolavosa,"(anglicism) n. writing, dictionary.",0.2960244,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008030,volau,"(polyn.) n. boat-shed. volau ni ta waqa ship-building yard. idiom: vakasa tale na waqa ti na kena volau there is a recurrence, as of an old problem ; also an analogy like the prodigal son, returning home.",0.35982943,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008031,ivolatara,"(anglicism) n. permit, as for driving licence, ticket.",0.17294994,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008032,voleka,"near, nearby, almost. vovoleka sara very near(ly). idiom: voleka na vanua e buli kina na matau. something that is not accessible, as remote as the place",0.39055932,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008033,where axes are made,(unknown to early fijians),0.12725785,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008034,volekata,"near to (place, people, thing). na baravi volekata na tauni. the coast next to the town. o viwa e volekata na yanuyanu ko bau. viwa is next to bau island. volekati suva. next to suva. volekati ira",0.31909487,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008035,near or next to them,(many).,0.26224935,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008036,veivolekati,closeness (in a physical sense).,0.35567462,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008037,volekano,"(eng.) n. volcano. (none is active in fiji, and none within memory .) the word is rarely seen in print. this is one example of its speliing. voli, volia v. to trade, buy, sell, exchange for things of equal value. volitaka to sell it. volia mai to buy.",0.49894243,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008038,na voli weleti,the buying of papaya. volivoli shopping. such trading could be done only with people,0.22633496,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008039,goods involved festive ceremonies,"(solevu), still occasionally carried out. dauvolivoli shopper, buyer.",0.32202134,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008040,na,"volitaki weleti the selling of papaya. volivolitaki n. marketing. dauvolivolitaki seller, salesperson, marketer. veivoli commerce, trade. isoqosoqo cokovata ni veivoli consumer cooperative. volivinaka to be a bargain. volica to be a bad buy. voli-rawarawa inexpensive. voli-saulevu expensive, pricey, “dear”.",0.29407287,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008041,volia-volitaka,"v. to buy wholesale, then sell at retail (usually farm products). most fij ians who sell in the market and by the side of the road have bought the produce that they are selling at retail.",0.045966484,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008042,volitaka,"v. to sell it. dauvolivolitaki n. salesman, sales woman, seller.",0.32018125,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008043,volivoli,"n. v., shopping. dau volivolitaki sellers, vendors. dau volivoli buyers, shoppers, consumers.",0.40143147,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008044,volivoli,"vakadinau hire-purchase, installment purchase. volivoli is an old place-name in a few",0.2608801,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008045,different,locations; it signifies the collection of fijian goods submitted as tribute in olden days.,0.13647157,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008046,tributary,"paths from place to place were known as sala volivoli. verata and laucala were early centres that had a system of sala volivoli. veivoli n. sales, marketing, as in manidia ni veivoli sales manager. veivoli umauma wholesale. voli, volita v., n. to go around, to follow around noqu voliti viti my going around fiji. e a soko wavoliti viti levu ena waqa o seru. seru circumnavigated fiji in the boat. see wavoki.",0.25872734,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008047,voli,"around, go about. veilakoyaki voli go around here and there. qalo voli swim about. in some cases the word is not directly translatable.",0.33867404,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008048,volivolita,v. to surround. era sa vakavolivoliti koya they(many) surrounded him.,0.30537605,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008049,volipolo,(eng.) n. volleyball.,0.28143588,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008050,volo,"v. to dig for wild yams such as tivoli, tikau, rauva out in the bush. idiom: (taveuni) lai volo! get out of the way, get out of here ! yelled at a child who is a nuisance.",0.35840973,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008051,vono,"n. v. (tongan, samoan fono) formal village meeting in polynesian tradition.",0.21776958,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008052,vono,"n. shrub, alyxia spp., apocynacea, known for attractive flowers, usually white or cream-coloured.",0.07571597,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008053,vonokula,"a pink var. that gives the name to adi pateresia vonokula, roko tui waimaro. her names comes from lau from an ancient marriage into the waimaro super-tribe. vono, vonotaka v. to inlay, to inlay with (perhaps shell, whaletooth into wood such as a warclub). or to",0.48704398,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008054,put,"pieces together, as in assembling something. civavonovono (archaic) chiefly breast-plate of",0.2804048,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008055,inlaid,"pearlshell with whaletooth, made by tongans, some given by bau to compliant lesser chiefs",0.032051865,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008056,who cooperated with the extension of bauan influence and,power.,0.28119296,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008057,vonu,"n. giant sea-turtle, usually referring to the green turtle. unlike the smaller hawkbill turtle (taku),",0.05494918,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008058,the green,"is docile and usually does not defend itself by biting. it is vegetarian, favouring sea grass.",0.21008547,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008059,breeding,takes place only at very specific sandy locations to which the turtle returns after a long absence. sex ratio of newborn turtles depends on ambient temperature at incubation of eggs; higher,0.3294212,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008060,temperatures,"around degrees c. yield females while lower temperatures yield males. the name vonu also refers to the much rarer leatherback, dermochelys coriacea, ika dina, which is occasionally seen in fiji waters, usually at sea rather than right by the shore, for apparently it does not breed here,",0.30364007,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008061,basking,"at midday, gathering body heat. at other times it dives very deep, to at least thousand feet,",0.22654118,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008062,feeding,"mainly on jellyfish and zooplankton, as they rise and fall in a daily cycle. adults are more",0.12462203,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008063,commonly seen in cold waters,"(° f or less), except when they are breeding. the loggerhead turtle, one of the world ’s oldest species, is rarely seen in fiji waters, mostly in the open ocean, lazing on the surface. spending five years at sea as a diver and fisherman, i have seen one only once. weighing pounds or more, it has a huge, broad head with very powerful j aws that can",0.33453333,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008064,bite,"through heavy clamshells that are almost two inches thick. it is carniverous but never wilfully attacks humans. this tuvonu never breeds in fiji. its main breeding grounds are very far away, mainly along beaches from texas to north caroline, and also at the coast of oman. eggs are laid in the sand, and covered, to hatch after about two months.",0.23456037,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008065,turtle was,"a chiefly food, and social groups called gonedau existed to catch turtle with nets (never spears), for their paramount chiefs at verata, bau, cakaudrove. for the chiefs of verata, the people of",0.44151697,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008066,qoma,"island were traditional turtle fishermen. turtle fishermen, and concept of paramount chiefs",0.113285646,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008067,were,of tongan origin. much ceremony attended the fishing for turtles. turtle fishermen were,0.27512163,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008068,sometimes,"also naval warriors, such as the lasakau of bau. carving of the portions was a skilled occupation. at bau, the turtle was killed by poking a sasa (coconut leaf midrib) up the turtle ’s nostril.",0.05059871,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008069,phenomenon for,"anyone to witness. cutting up the turtle was a very specialised occupation, carefully done, with the various parts given out to various people. the blood solidifies by clotting. put in a bowl, water accumulates above the clotted blood, and is discarded. the clotted blood is then cut, more or less in cubes, and is cooked with the meat and fat. it is is an extremely rich food.",0.20292474,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008070,cakaudrove,"chiefs ate turtle eggs, often raw, sometimes cooked. other than the eggs, the tui",0.12571311,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008071,cakau,"was specially given the fatty part from inside the back of the turtle, a part called the p ito,",0.16060331,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008072,implying,"a navel in tongan language. the shell and some leftover parts were reserved for the people of benau, a seafaring people originally from tonga, expert divers, fearless of sharks. as with whales,",0.12847663,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008073,the meat is not marbled with,"fat, so a sauce or coconut cream are required, or the addition of fat. the fat congeals on cooking and turns a dark green colour, extremely rich in taste and can be eaten only in small quanitities.",0.30794662,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008074,sanctity,"of the turtle, and the calling of turtles to the surface has been traditional at village nacamaki, koro island, and at village namuana, vunisea harbour, kadavu island. turtles are now an",0.16755061,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008075,endangered,"species. their main enemy is man, and also sharks. a large tiger shark can swallow a green turtle whole. qoli vonu fish for turtle (using nets). syn. (tonga) f onu.",0.3495071,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008076,voqa,"v., n. to rumble, echo, resound, deep reverberating sound. na voqa ni ua. the sound of the waves.",0.5155077,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008077,na,"voqa ni davui the sound of the trumpet shell horn. by ext. this can refer to the fuss made by “sounding off” in, for examples, letters to a newspaper editor.",0.28738496,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008078,voqataka,"v. to speak out insistently, persistently . eratou dau voqataka ena veiniusip ep a. they are always talking up in the newspapers. vora, vorata v . to oppose, take a stand against, to resist.",0.42418855,False
