domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,en_to_fj,n. . (slang) homosexual man.,wa dua,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. intestines. syn: wawa.,wadumu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to walk fast, purposefully. gu personal energy.",wagugu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(hawaii), n. edible fish, acanthocybium solanderi, very similar to the walu, but found in deeper water and thus previously not known to fijians. for the differences, see walu.",wahu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. water. e dua na bilo wai a cup of water. wai droka (or) waidranu freshwater. wai ni gunu drinking water, wai tui saltwater. waiwai oil. syn. (tonga) vai. idiom: wai ni vanua ceremonial term for yaqona. idiom: gunu wai ni bele to be reprimanded. idiom: wai ni diva, sega ni kabita. the stuff of dreams, never achieved. wai . n. medicine. vale ni wai n. medical clinic (usually without hospital facilities) where medicines are dispensed. syn. (tonga) vai. idiom: e sega na kena wai. there is no solution for that (problem), lit. no medicine for that condition. sardonically, may refer to love having no cure.",wai,parse_gatty_basic+invert,has_idiom;has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". prefix, as in wainimoli citrus juice. wai n. river, stream, and as a name of river or stream, the prefix wai is followed by the specific name, as",wai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(“big river”), waimanu, wainadoi. ulu-ni-wai n. headwaters (of a river).",in wailevu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". (archaic) n. ten blocks (iqavi) of fiji sea-salt (masima) as a presentation, given at former",wai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,ceremonies. village lomawai at the nadroga coast has been a centre of salt production.,traditional,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(vakalolo) at formal occasions. wai . n. women ’s genital fluids or the man ’s sperm. by ext., woman ’s vagina. wai . (slang) adj . drunk. sa wai tu o koya. he/she is drunk. wai . adj . as in ulu wai soft human hair, not crisp as in the “true” fij ian hair ulu dina. see waiwaiya of flowing hair.",wai may also refer to ten fijian puddings,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. fish broth, after boiling of the fish. this was the only soup drunk by fijians and the only food",waibuta,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"boiled. fijian clay-pot cooking effectively steamed the food, mostly in its own juices. syn. wai su.",actually,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . too dilute (of yaqona, tea, coffee), melting (ice, frozen things).",waicala,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to dilute, to cause something to melt, or de-congeal, such as coconut oil that may solidify in cold weather.",waicalataka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) wai ni diva n., v. futile dream or fantasy , usually for a person of the opposite sex . syn. dodomo lo, lit. a secret lust.",waidiva,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. fresh water (in contrast to saltwater), not necessarily drinkable. syn. wai droka. drinking water is wai ni gunu. wai drano lake water.",wai dranu,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. fresh water (in contrast to salt water). syn. wai droka.,wai droka,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. hot springs, as at nasavusavu on vanua levu island and several other places in fij i.",waikama,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . of a beverage (yaqona, tea) too concentrated. syn. sosoko.",wai lailai,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. potable water, drinkable water. gunu to drink.",wai laugunu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . watery, dilute, as of yaqona, or soggy, as cooked taro may be.",wai levu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. rewa river, its traditional fij ian name.",wailevu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"loaloa (modernism) n. laundry “blue” or washing soda as whitening. vakawailoaloa-taka to apply “blue” to one’s laundry. loaloa dark , black.",wai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. tears. qusia na wainimata-na wipe away his/her tears. mata-na face.,wai-ni-mata-na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. medicine, chemical, drug. wainimate ni co ca weedicide.",wainimate,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,almost (happened) waisou sara! that came really close to happening ! waisou me kama na vale. the house was almost burned down. syn. oisou.,waisou,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. fish soup or broth from cooking fish. fij ians had no other type of soup or broth. along the coast, where clay pots might be available, cooking pots that were round and short were used only to boil fish soup. syn. waibuta. wai su . n. (kadavu) banana cooked in coconut cream (lolo), now used as a dessert. desserts at meals are an adopted custom, not traditional.",wai su,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to improve something by applying more water, usually to rinse off something such as dishes or a boat.",vaka-wai-vinaka-taka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. a snack food made by grating coconut and mixing that with bread or biscuits. this word can have various different spellings. syn. ouaite.,waite,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. sea, salt water. tuituina salty, of food. lauans used salt water from the lagoon as a condiment, kept in a whole coconut-shell at the house.",waitui,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. vegetable oil, traditionally in coastal areas, that has meant coconut body oil, but also oils for",waiwai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"massage such as dilo oil. coconut oil was extracted mainly three purposes, to keep the body",muscle,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in cold weather, as a base for body massage, and scented, to make the body look and smell",warm,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,at special occasions. extracted oil was never used for cooking or as any food ingredient.,attractive,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"of viti levu had no coconuts and never made any vegetable oils. waiwai may refer modernly to cooking oil, corn oil, soya oil, as sold in supermarkets, though many fijians still use lard because it is cheaper.",highlanders,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. fuel oil, diesel, petrol or lubricating oil. vakawaiwai-taka na idini oil the engine. dramu",waiwai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,drum of oil.,waiwai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) waiwaia . adj . fluid or flowing, as in ulu waiwaiya soft flowing hair of the head as of",waiwaiya,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"polynesians, micronesians, europeans and orientals. melanesian fijians have tightly curled,",most,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"called “true hair”, ulu dina. among viti levu highlanders, it is tougher and",compacted hair usually,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"more tightly compacted (maquru). waiwaiya may also refer the fluid condition of liquids, such as coconut oil that congeals in cold weather.",even,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,. adj . senile.,waiwaiya,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. root (of plant). unless otherwise specified, waka means the root of yaqona (piper methysticum), used in ceremonial presentations and to be consumed as a beverage. a huge root is sometimes referred to as waka-tu.",waka-na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . very strong, firm and sturdy, as in bulicaki wakakau very strongly built, said of a man .",wakakau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. tap-root. may refer to a large root of yaqona. see waka-na.,waka-tu,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. adj . bodily fatigue, physical weakness, from great effort. na wakewake ni yagoda our (many) bodily fatigue. syn. oca. waki, wakia v. to mix in, as ingredients. this is distinct from uli, ulia to stir, which applies to simple liquids such as tea. wakia can require more effort and materials that are not necessarily liquid.",wakewake,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . sticky, chewy, pasty, unsmooth, knotty (of wood), applies to viscous, sticky sap, such as breadfruit, chewing gum, paint that is too thick, needing a thinner, or to caramel candy, or doughy",wakiwakita,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(mavu) of fijian pudding (vakalolo) in preparation.,starchy mash,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. useful and beautiful forest vine, entada phaseoloides, fabaceae, that can grow as thick as a",walai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"arm. it contains pure drinkable water and serves to refresh the traveller in the bush. in the forest, children play by swinging on the vine, tarzan-fashion. the seeds (known by a name derived",man ’s,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"inspired fijians to use their name for the english word money. the leaves of walai have been used medicinally by pregnant women. after cooking and washing, and draining, the seeds are eaten as food by kaicolo, who must first offer them in first fruits ceremony by late april (waidina especially). there, they are combined with specially treated, grated wild yam to make a local food",seeds,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". mere, merely. ia, e sega ni yaga na vakalelewa wale. so, there is no use to be merely judgemental.",wale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". of no particular importance, ordinary. siga wale any day except the sabbath. tamata wale",wale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(not a chief or particularly important person). e caka na lotu ena dua na vale wale.,ordinary person,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"takes place in an ordinary house. (that is the case for a couple of christian denominations in fiji.) wale . without obligation, encumbrance or payment, or effect. soli wale “free” (in a commercial sense), given at no extra charge. curu wale free entrance. vuli wale free schooling, no tuition fees to be paid.",church,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to get a free ride. luvawale naked. e oga wale na boso. the boss is busy to no effect, uselessly. wale . as in kana wale to eat without any special garnish (icoi) such as meat or fish, just ordinary food like cassava or other starch-food.",vodo wale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"only, perhaps more properly written as wale ga. vakawale, vakawale-taka v. to neglect. vakawaleni n. neglected.",walega,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) wireless, radio. walesi and mere walesi are also given names from mary wallis, author",walesi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. specific actions, behaviour (of a person), type of conduct, sometimes implied as bad or good. a more generalised word for type of behaviour or action is ivukivuki. also the means (by which something may be done).",iwalewale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., v. joke, to joke or laugh, a prevalent feature of fij ian culture. wali, walia . v. to solve (problem). walia na leqa solve the problem. na iwali ni leqa the solution to the problem. wali, walia . v. to oil or anoint (the body). na waliwali the oiling (of the body). idiom: walia na vosa speak words that smooth out a difficult situation, to “smooth-talk”. idiom: wali, walia (a person) to cast a spell over a person of the opposite sex to gain their affection. this is usually said in teasing humour, though some believe it can be done by touching their body with a special oil. e wali iko tiko ? has a spell been cast over you? are you in love?",veiwali,parse_gatty_basic+invert,has_idiom;has_question;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to glisten. syn. lisolisoa. waliso, walisoma v . to hasten, hurry up, do it with eagerness.",waliso,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
